id_anon,cluster,perfil
10153007603,1,Alimentação Estabelecida Pobre em FV
10153007703,3,Alimentação Estabelecida com Alto Ultraprocessado
10153008203,3,Alimentação Estabelecida com Alto Ultraprocessado
10153009403,9,Alimentação Estabelecida Pobre em FV
10153020106,1,Alimentação Estabelecida Pobre em FV
10153021206,1,Alimentação Estabelecida Pobre em FV
10153022604,9,Alimentação Estabelecida Pobre em FV
10587010903,0,Alimentação Láctea Mista
10587011103,0,Alimentação Láctea Mista
10587015804,0,Alimentação Láctea Mista
10587016405,1,Alimentação Estabelecida Pobre em FV
10587017204,9,Alimentação Estabelecida Pobre em FV
10587018106,1,Alimentação Estabelecida Pobre em FV
10587024204,1,Alimentação Estabelecida Pobre em FV
10587033603,3,Alimentação Estabelecida com Alto Ultraprocessado
10587036804,3,Alimentação Estabelecida com Alto Ultraprocessado
10587037104,6,Alimentação Estabelecida Pobre em FV
10587037105,4,Aleitamento Materno Exclusivo
11230000805,3,Alimentação Estabelecida com Alto Ultraprocessado
11230001104,0,Alimentação Láctea Mista
11230003605,1,Alimentação Estabelecida Pobre em FV
11230006603,2,Alimentação Láctea com Mamadeira
11230013506,1,Alimentação Estabelecida Pobre em FV
11230015403,1,Alimentação Estabelecida Pobre em FV
11230015404,4,Aleitamento Materno Exclusivo
11230020403,0,Alimentação Láctea Mista
11230020604,2,Alimentação Láctea com Mamadeira
11230021303,1,Alimentação Estabelecida Pobre em FV
11191005704,9,Alimentação Estabelecida Pobre em FV
11191006904,7,Alimentação Láctea Mista
11191016205,0,Alimentação Láctea Mista
11191017304,6,Alimentação Estabelecida Pobre em FV
11191018203,3,Alimentação Estabelecida com Alto Ultraprocessado
11191022002,7,Alimentação Láctea Mista
11191034404,8,Alimentação Estabelecida com Alto Ultraprocessado
11191042504,6,Alimentação Estabelecida Pobre em FV
11228012103,3,Alimentação Estabelecida com Alto Ultraprocessado
11228013506,6,Alimentação Estabelecida Pobre em FV
11228017507,3,Alimentação Estabelecida com Alto Ultraprocessado
11228017703,3,Alimentação Estabelecida com Alto Ultraprocessado
11228018703,1,Alimentação Estabelecida Pobre em FV
11228019103,3,Alimentação Estabelecida com Alto Ultraprocessado
11228024004,3,Alimentação Estabelecida com Alto Ultraprocessado
11228024206,2,Alimentação Láctea com Mamadeira
11228024602,8,Alimentação Estabelecida com Alto Ultraprocessado
11228028303,2,Alimentação Láctea com Mamadeira
11228028304,1,Alimentação Estabelecida Pobre em FV
10608004103,0,Alimentação Láctea Mista
10608004703,5,Alimentação Láctea Mista
10608011403,0,Alimentação Láctea Mista
10608013803,1,Alimentação Estabelecida Pobre em FV
10608021603,3,Alimentação Estabelecida com Alto Ultraprocessado
10608024404,1,Alimentação Estabelecida Pobre em FV
10608029103,7,Alimentação Láctea Mista
10608030205,4,Aleitamento Materno Exclusivo
10608030902,9,Alimentação Estabelecida Pobre em FV
10608031603,6,Alimentação Estabelecida Pobre em FV
10608034003,0,Alimentação Láctea Mista
11320002703,0,Alimentação Láctea Mista
11320002803,1,Alimentação Estabelecida Pobre em FV
11320004003,0,Alimentação Láctea Mista
11320004302,1,Alimentação Estabelecida Pobre em FV
11320005906,5,Alimentação Láctea Mista
11320010903,1,Alimentação Estabelecida Pobre em FV
11320028704,0,Alimentação Láctea Mista
10285001304,0,Alimentação Láctea Mista
10285001806,5,Alimentação Láctea Mista
10285011203,3,Alimentação Estabelecida com Alto Ultraprocessado
10285017404,8,Alimentação Estabelecida com Alto Ultraprocessado
10285031505,0,Alimentação Láctea Mista
11304005203,3,Alimentação Estabelecida com Alto Ultraprocessado
11304006902,0,Alimentação Láctea Mista
10789001405,3,Alimentação Estabelecida com Alto Ultraprocessado
10789012104,5,Alimentação Láctea Mista
10789017403,2,Alimentação Láctea com Mamadeira
10789017503,7,Alimentação Láctea Mista
10789018004,5,Alimentação Láctea Mista
10789025104,3,Alimentação Estabelecida com Alto Ultraprocessado
10789025203,3,Alimentação Estabelecida com Alto Ultraprocessado
10789026104,1,Alimentação Estabelecida Pobre em FV
10789026105,3,Alimentação Estabelecida com Alto Ultraprocessado
10789028303,0,Alimentação Láctea Mista
10789034803,0,Alimentação Láctea Mista
10789042303,5,Alimentação Láctea Mista
10789042704,1,Alimentação Estabelecida Pobre em FV
10789042705,0,Alimentação Láctea Mista
10789043102,0,Alimentação Láctea Mista
10757001603,1,Alimentação Estabelecida Pobre em FV
10757008002,3,Alimentação Estabelecida com Alto Ultraprocessado
10757008103,6,Alimentação Estabelecida Pobre em FV
10757008104,4,Aleitamento Materno Exclusivo
10757008202,1,Alimentação Estabelecida Pobre em FV
10757008303,3,Alimentação Estabelecida com Alto Ultraprocessado
10757008604,1,Alimentação Estabelecida Pobre em FV
10757008803,1,Alimentação Estabelecida Pobre em FV
10757013608,1,Alimentação Estabelecida Pobre em FV
10757015104,0,Alimentação Láctea Mista
10757020003,5,Alimentação Láctea Mista
10757020404,0,Alimentação Láctea Mista
10757022903,5,Alimentação Láctea Mista
10757026303,3,Alimentação Estabelecida com Alto Ultraprocessado
10757026304,3,Alimentação Estabelecida com Alto Ultraprocessado
10644024003,1,Alimentação Estabelecida Pobre em FV
10644024004,0,Alimentação Láctea Mista
10644025406,2,Alimentação Láctea com Mamadeira
10644052705,7,Alimentação Láctea Mista
10644055003,0,Alimentação Láctea Mista
10644055403,8,Alimentação Estabelecida com Alto Ultraprocessado
10644055504,3,Alimentação Estabelecida com Alto Ultraprocessado
10644056603,2,Alimentação Láctea com Mamadeira
10644056705,4,Aleitamento Materno Exclusivo
10644056803,5,Alimentação Láctea Mista
10644057203,3,Alimentação Estabelecida com Alto Ultraprocessado
10644058804,3,Alimentação Estabelecida com Alto Ultraprocessado
10644059303,1,Alimentação Estabelecida Pobre em FV
10644059604,2,Alimentação Láctea com Mamadeira
10644060603,4,Aleitamento Materno Exclusivo
10644062504,3,Alimentação Estabelecida com Alto Ultraprocessado
10726008703,7,Alimentação Láctea Mista
10726010005,4,Aleitamento Materno Exclusivo
10726010105,3,Alimentação Estabelecida com Alto Ultraprocessado
10726010403,0,Alimentação Láctea Mista
10726013703,3,Alimentação Estabelecida com Alto Ultraprocessado
10726014703,0,Alimentação Láctea Mista
10726017003,4,Aleitamento Materno Exclusivo
10726019503,0,Alimentação Láctea Mista
10726021403,1,Alimentação Estabelecida Pobre em FV
10726021703,1,Alimentação Estabelecida Pobre em FV
10726021802,3,Alimentação Estabelecida com Alto Ultraprocessado
10726022504,0,Alimentação Láctea Mista
10726022803,3,Alimentação Estabelecida com Alto Ultraprocessado
10726023105,3,Alimentação Estabelecida com Alto Ultraprocessado
10105001102,6,Alimentação Estabelecida Pobre em FV
10105025302,2,Alimentação Láctea com Mamadeira
10105025402,2,Alimentação Láctea com Mamadeira
10105025502,4,Aleitamento Materno Exclusivo
10105025702,4,Aleitamento Materno Exclusivo
10105025802,6,Alimentação Estabelecida Pobre em FV
10105025902,4,Aleitamento Materno Exclusivo
10105029402,6,Alimentação Estabelecida Pobre em FV
10105029502,6,Alimentação Estabelecida Pobre em FV
10105029604,4,Aleitamento Materno Exclusivo
10105039603,4,Aleitamento Materno Exclusivo
11161002202,3,Alimentação Estabelecida com Alto Ultraprocessado
11161003202,3,Alimentação Estabelecida com Alto Ultraprocessado
11161003802,3,Alimentação Estabelecida com Alto Ultraprocessado
11161011902,3,Alimentação Estabelecida com Alto Ultraprocessado
11161014503,3,Alimentação Estabelecida com Alto Ultraprocessado
11161016702,3,Alimentação Estabelecida com Alto Ultraprocessado
11161016705,3,Alimentação Estabelecida com Alto Ultraprocessado
11161017604,3,Alimentação Estabelecida com Alto Ultraprocessado
11161017703,8,Alimentação Estabelecida com Alto Ultraprocessado
11161020402,4,Aleitamento Materno Exclusivo
11069000202,4,Aleitamento Materno Exclusivo
11069007502,3,Alimentação Estabelecida com Alto Ultraprocessado
11069014102,0,Alimentação Láctea Mista
11069017502,6,Alimentação Estabelecida Pobre em FV
11069018702,2,Alimentação Láctea com Mamadeira
11069018802,2,Alimentação Láctea com Mamadeira
11069018902,2,Alimentação Láctea com Mamadeira
11069022302,2,Alimentação Láctea com Mamadeira
11069023302,6,Alimentação Estabelecida Pobre em FV
11069028503,4,Aleitamento Materno Exclusivo
10977002102,3,Alimentação Estabelecida com Alto Ultraprocessado
10977002103,4,Aleitamento Materno Exclusivo
10977003105,3,Alimentação Estabelecida com Alto Ultraprocessado
10977005304,6,Alimentação Estabelecida Pobre em FV
10977005402,8,Alimentação Estabelecida com Alto Ultraprocessado
10977005403,3,Alimentação Estabelecida com Alto Ultraprocessado
10977006402,2,Alimentação Láctea com Mamadeira
10977007202,7,Alimentação Láctea Mista
10977009202,3,Alimentação Estabelecida com Alto Ultraprocessado
10977010002,3,Alimentação Estabelecida com Alto Ultraprocessado
10977010105,1,Alimentação Estabelecida Pobre em FV
10977011203,3,Alimentação Estabelecida com Alto Ultraprocessado
10748004302,0,Alimentação Láctea Mista
10748004402,6,Alimentação Estabelecida Pobre em FV
10748010702,2,Alimentação Láctea com Mamadeira
10748010703,7,Alimentação Láctea Mista
10748011502,0,Alimentação Láctea Mista
10748011602,4,Aleitamento Materno Exclusivo
10748012302,2,Alimentação Láctea com Mamadeira
10748013102,2,Alimentação Láctea com Mamadeira
10748013202,2,Alimentação Láctea com Mamadeira
10748016902,6,Alimentação Estabelecida Pobre em FV
10748025102,4,Aleitamento Materno Exclusivo
10949000302,4,Aleitamento Materno Exclusivo
10949003803,1,Alimentação Estabelecida Pobre em FV
10949007403,3,Alimentação Estabelecida com Alto Ultraprocessado
10949007404,0,Alimentação Láctea Mista
10949008205,4,Aleitamento Materno Exclusivo
10949009804,4,Aleitamento Materno Exclusivo
10949010003,0,Alimentação Láctea Mista
10949010303,1,Alimentação Estabelecida Pobre em FV
10949016202,4,Aleitamento Materno Exclusivo
10949016403,4,Aleitamento Materno Exclusivo
10949017104,9,Alimentação Estabelecida Pobre em FV
10949017206,3,Alimentação Estabelecida com Alto Ultraprocessado
10949019803,1,Alimentação Estabelecida Pobre em FV
10949022102,4,Aleitamento Materno Exclusivo
10949516205,3,Alimentação Estabelecida com Alto Ultraprocessado
10072010404,1,Alimentação Estabelecida Pobre em FV
10072015205,0,Alimentação Láctea Mista
10072023803,1,Alimentação Estabelecida Pobre em FV
10072025705,0,Alimentação Láctea Mista
10176009602,4,Aleitamento Materno Exclusivo
10176012402,1,Alimentação Estabelecida Pobre em FV
10176012502,0,Alimentação Láctea Mista
10176015702,6,Alimentação Estabelecida Pobre em FV
10176024702,1,Alimentação Estabelecida Pobre em FV
10176028502,2,Alimentação Láctea com Mamadeira
10176028602,4,Aleitamento Materno Exclusivo
10176031202,7,Alimentação Láctea Mista
10176036002,4,Aleitamento Materno Exclusivo
10176036003,3,Alimentação Estabelecida com Alto Ultraprocessado
10176037302,1,Alimentação Estabelecida Pobre em FV
11376000502,0,Alimentação Láctea Mista
11376001902,3,Alimentação Estabelecida com Alto Ultraprocessado
11376002002,6,Alimentação Estabelecida Pobre em FV
11376002802,4,Aleitamento Materno Exclusivo
11376005502,4,Aleitamento Materno Exclusivo
11376005602,4,Aleitamento Materno Exclusivo
11376005702,4,Aleitamento Materno Exclusivo
11376005802,4,Aleitamento Materno Exclusivo
11376009402,1,Alimentação Estabelecida Pobre em FV
11376010502,4,Aleitamento Materno Exclusivo
11289004502,1,Alimentação Estabelecida Pobre em FV
11289008302,0,Alimentação Láctea Mista
11289009702,1,Alimentação Estabelecida Pobre em FV
11289012102,7,Alimentação Láctea Mista
11289012202,7,Alimentação Láctea Mista
11289013502,0,Alimentação Láctea Mista
11289019802,2,Alimentação Láctea com Mamadeira
11289021002,0,Alimentação Láctea Mista
11289024002,1,Alimentação Estabelecida Pobre em FV
11289024003,0,Alimentação Láctea Mista
10657000903,2,Alimentação Láctea com Mamadeira
10657003504,3,Alimentação Estabelecida com Alto Ultraprocessado
10657003604,8,Alimentação Estabelecida com Alto Ultraprocessado
10657005206,3,Alimentação Estabelecida com Alto Ultraprocessado
10657020706,3,Alimentação Estabelecida com Alto Ultraprocessado
10657024803,3,Alimentação Estabelecida com Alto Ultraprocessado
10042002603,3,Alimentação Estabelecida com Alto Ultraprocessado
10042003705,1,Alimentação Estabelecida Pobre em FV
10042004803,0,Alimentação Láctea Mista
10042007403,4,Aleitamento Materno Exclusivo
10042010605,3,Alimentação Estabelecida com Alto Ultraprocessado
10042012404,0,Alimentação Láctea Mista
10042015205,2,Alimentação Láctea com Mamadeira
10042018704,3,Alimentação Estabelecida com Alto Ultraprocessado
10042024803,0,Alimentação Láctea Mista
10042024804,0,Alimentação Láctea Mista
10042030905,3,Alimentação Estabelecida com Alto Ultraprocessado
10042030906,2,Alimentação Láctea com Mamadeira
10591000403,3,Alimentação Estabelecida com Alto Ultraprocessado
10591004703,0,Alimentação Láctea Mista
10591007806,7,Alimentação Láctea Mista
10591009205,0,Alimentação Láctea Mista
10591032504,3,Alimentação Estabelecida com Alto Ultraprocessado
10591032505,3,Alimentação Estabelecida com Alto Ultraprocessado
10591032804,3,Alimentação Estabelecida com Alto Ultraprocessado
10591033604,2,Alimentação Láctea com Mamadeira
10591038504,1,Alimentação Estabelecida Pobre em FV
10591039203,3,Alimentação Estabelecida com Alto Ultraprocessado
10591050604,0,Alimentação Láctea Mista
10714002002,3,Alimentação Estabelecida com Alto Ultraprocessado
10714002003,3,Alimentação Estabelecida com Alto Ultraprocessado
10714008404,4,Aleitamento Materno Exclusivo
10714009805,3,Alimentação Estabelecida com Alto Ultraprocessado
10714010103,0,Alimentação Láctea Mista
10714018907,8,Alimentação Estabelecida com Alto Ultraprocessado
10242004004,4,Aleitamento Materno Exclusivo
10242012504,5,Alimentação Láctea Mista
10242021805,2,Alimentação Láctea com Mamadeira
10242023503,3,Alimentação Estabelecida com Alto Ultraprocessado
10242023504,3,Alimentação Estabelecida com Alto Ultraprocessado
10242024504,3,Alimentação Estabelecida com Alto Ultraprocessado
10242026704,3,Alimentação Estabelecida com Alto Ultraprocessado
10242027503,8,Alimentação Estabelecida com Alto Ultraprocessado
10242028506,3,Alimentação Estabelecida com Alto Ultraprocessado
10242031303,0,Alimentação Láctea Mista
10242034403,3,Alimentação Estabelecida com Alto Ultraprocessado
11075009003,1,Alimentação Estabelecida Pobre em FV
11075009305,3,Alimentação Estabelecida com Alto Ultraprocessado
11075009307,6,Alimentação Estabelecida Pobre em FV
11075010904,0,Alimentação Láctea Mista
11075011003,9,Alimentação Estabelecida Pobre em FV
11075011004,9,Alimentação Estabelecida Pobre em FV
11075020203,9,Alimentação Estabelecida Pobre em FV
11075021203,3,Alimentação Estabelecida com Alto Ultraprocessado
11075021204,7,Alimentação Láctea Mista
11075027103,0,Alimentação Láctea Mista
11075028103,2,Alimentação Láctea com Mamadeira
11039000704,3,Alimentação Estabelecida com Alto Ultraprocessado
11039011503,3,Alimentação Estabelecida com Alto Ultraprocessado
11039011504,3,Alimentação Estabelecida com Alto Ultraprocessado
11039011606,4,Aleitamento Materno Exclusivo
11039014005,3,Alimentação Estabelecida com Alto Ultraprocessado
11039015203,3,Alimentação Estabelecida com Alto Ultraprocessado
11039020902,0,Alimentação Láctea Mista
11039020904,4,Aleitamento Materno Exclusivo
11039025507,3,Alimentação Estabelecida com Alto Ultraprocessado
11039025704,3,Alimentação Estabelecida com Alto Ultraprocessado
11039027504,3,Alimentação Estabelecida com Alto Ultraprocessado
10755016406,7,Alimentação Láctea Mista
10755022803,2,Alimentação Láctea com Mamadeira
10755032804,3,Alimentação Estabelecida com Alto Ultraprocessado
10755033904,0,Alimentação Láctea Mista
10755038005,3,Alimentação Estabelecida com Alto Ultraprocessado
10755038403,3,Alimentação Estabelecida com Alto Ultraprocessado
10755038604,3,Alimentação Estabelecida com Alto Ultraprocessado
10952025804,0,Alimentação Láctea Mista
10952025902,9,Alimentação Estabelecida Pobre em FV
10952026102,9,Alimentação Estabelecida Pobre em FV
10952026403,2,Alimentação Láctea com Mamadeira
10952026904,9,Alimentação Estabelecida Pobre em FV
10952030002,9,Alimentação Estabelecida Pobre em FV
10952040903,9,Alimentação Estabelecida Pobre em FV
10952041103,3,Alimentação Estabelecida com Alto Ultraprocessado
10952041205,9,Alimentação Estabelecida Pobre em FV
10952041603,9,Alimentação Estabelecida Pobre em FV
10952041605,9,Alimentação Estabelecida Pobre em FV
11058003405,3,Alimentação Estabelecida com Alto Ultraprocessado
11058005504,1,Alimentação Estabelecida Pobre em FV
11058006303,1,Alimentação Estabelecida Pobre em FV
11058019403,0,Alimentação Láctea Mista
11058020303,4,Aleitamento Materno Exclusivo
11058021003,1,Alimentação Estabelecida Pobre em FV
11058023903,1,Alimentação Estabelecida Pobre em FV
11058023904,1,Alimentação Estabelecida Pobre em FV
11058024005,3,Alimentação Estabelecida com Alto Ultraprocessado
10174002603,4,Aleitamento Materno Exclusivo
10174003104,2,Alimentação Láctea com Mamadeira
10174007304,1,Alimentação Estabelecida Pobre em FV
10174012604,3,Alimentação Estabelecida com Alto Ultraprocessado
10174017403,0,Alimentação Láctea Mista
10174017404,4,Aleitamento Materno Exclusivo
10484004904,4,Aleitamento Materno Exclusivo
10484005604,0,Alimentação Láctea Mista
10484009204,3,Alimentação Estabelecida com Alto Ultraprocessado
10484009604,1,Alimentação Estabelecida Pobre em FV
10484010704,3,Alimentação Estabelecida com Alto Ultraprocessado
10484011403,9,Alimentação Estabelecida Pobre em FV
10484011404,0,Alimentação Láctea Mista
10484019203,3,Alimentação Estabelecida com Alto Ultraprocessado
10484021305,7,Alimentação Láctea Mista
10484022103,2,Alimentação Láctea com Mamadeira
10484025902,9,Alimentação Estabelecida Pobre em FV
11000003106,7,Alimentação Láctea Mista
11000004204,2,Alimentação Láctea com Mamadeira
11000004505,1,Alimentação Estabelecida Pobre em FV
11000008204,6,Alimentação Estabelecida Pobre em FV
11000017805,0,Alimentação Láctea Mista
11000018003,1,Alimentação Estabelecida Pobre em FV
11000018004,0,Alimentação Láctea Mista
11000024910,9,Alimentação Estabelecida Pobre em FV
11000024911,9,Alimentação Estabelecida Pobre em FV
11000025603,7,Alimentação Láctea Mista
11000026107,1,Alimentação Estabelecida Pobre em FV
11000026108,1,Alimentação Estabelecida Pobre em FV
11000026203,1,Alimentação Estabelecida Pobre em FV
11190002004,1,Alimentação Estabelecida Pobre em FV
11190003706,0,Alimentação Láctea Mista
11190004903,1,Alimentação Estabelecida Pobre em FV
11190008103,0,Alimentação Láctea Mista
11190008405,3,Alimentação Estabelecida com Alto Ultraprocessado
11190008803,0,Alimentação Láctea Mista
11190013203,6,Alimentação Estabelecida Pobre em FV
11190013204,2,Alimentação Láctea com Mamadeira
10574015904,1,Alimentação Estabelecida Pobre em FV
10574017404,0,Alimentação Láctea Mista
10574023204,9,Alimentação Estabelecida Pobre em FV
10308003202,1,Alimentação Estabelecida Pobre em FV
10308004602,6,Alimentação Estabelecida Pobre em FV
10308006502,6,Alimentação Estabelecida Pobre em FV
10308007502,6,Alimentação Estabelecida Pobre em FV
10308008502,6,Alimentação Estabelecida Pobre em FV
10308011502,6,Alimentação Estabelecida Pobre em FV
10308011503,6,Alimentação Estabelecida Pobre em FV
10308014302,6,Alimentação Estabelecida Pobre em FV
10308014502,2,Alimentação Láctea com Mamadeira
10308014702,6,Alimentação Estabelecida Pobre em FV
10308014703,6,Alimentação Estabelecida Pobre em FV
10308020002,6,Alimentação Estabelecida Pobre em FV
10380000105,1,Alimentação Estabelecida Pobre em FV
10380000204,1,Alimentação Estabelecida Pobre em FV
10380003506,4,Aleitamento Materno Exclusivo
10380004304,2,Alimentação Láctea com Mamadeira
10380005907,0,Alimentação Láctea Mista
10380009706,4,Aleitamento Materno Exclusivo
10380010302,0,Alimentação Láctea Mista
10380010406,6,Alimentação Estabelecida Pobre em FV
10380010504,4,Aleitamento Materno Exclusivo
10380013603,4,Aleitamento Materno Exclusivo
11339001404,3,Alimentação Estabelecida com Alto Ultraprocessado
11339002302,0,Alimentação Láctea Mista
11339002708,3,Alimentação Estabelecida com Alto Ultraprocessado
11339002709,0,Alimentação Láctea Mista
11339004904,4,Aleitamento Materno Exclusivo
11339007004,4,Aleitamento Materno Exclusivo
11339009504,6,Alimentação Estabelecida Pobre em FV
11339012104,0,Alimentação Láctea Mista
11339012704,7,Alimentação Láctea Mista
11339020904,1,Alimentação Estabelecida Pobre em FV
11339026406,6,Alimentação Estabelecida Pobre em FV
11339029602,1,Alimentação Estabelecida Pobre em FV
11339030803,0,Alimentação Láctea Mista
11339032703,4,Aleitamento Materno Exclusivo
11339032803,1,Alimentação Estabelecida Pobre em FV
11339032804,1,Alimentação Estabelecida Pobre em FV
10336001303,1,Alimentação Estabelecida Pobre em FV
10336002603,1,Alimentação Estabelecida Pobre em FV
10336010404,2,Alimentação Láctea com Mamadeira
10336016703,0,Alimentação Láctea Mista
10336017703,0,Alimentação Láctea Mista
10336023703,1,Alimentação Estabelecida Pobre em FV
10336024705,0,Alimentação Láctea Mista
10336027504,4,Aleitamento Materno Exclusivo
10336027604,4,Aleitamento Materno Exclusivo
10336028304,1,Alimentação Estabelecida Pobre em FV
10106002102,4,Aleitamento Materno Exclusivo
10106003204,4,Aleitamento Materno Exclusivo
10106005103,4,Aleitamento Materno Exclusivo
10106010903,4,Aleitamento Materno Exclusivo
10106012502,4,Aleitamento Materno Exclusivo
10106017806,4,Aleitamento Materno Exclusivo
10106018902,4,Aleitamento Materno Exclusivo
10106019102,4,Aleitamento Materno Exclusivo
10106020002,4,Aleitamento Materno Exclusivo
10106020103,4,Aleitamento Materno Exclusivo
10124000102,1,Alimentação Estabelecida Pobre em FV
10124000303,9,Alimentação Estabelecida Pobre em FV
10124000304,7,Alimentação Láctea Mista
10124001102,3,Alimentação Estabelecida com Alto Ultraprocessado
10124004402,4,Aleitamento Materno Exclusivo
10124004602,7,Alimentação Láctea Mista
10124005703,0,Alimentação Láctea Mista
10124005704,2,Alimentação Láctea com Mamadeira
10124007004,0,Alimentação Láctea Mista
10124010002,1,Alimentação Estabelecida Pobre em FV
10124015402,4,Aleitamento Materno Exclusivo
10124023802,3,Alimentação Estabelecida com Alto Ultraprocessado
10432013302,2,Alimentação Láctea com Mamadeira
10432019902,0,Alimentação Láctea Mista
10432021702,4,Aleitamento Materno Exclusivo
10432025402,4,Aleitamento Materno Exclusivo
10432025903,1,Alimentação Estabelecida Pobre em FV
10088005204,7,Alimentação Láctea Mista
10088005304,0,Alimentação Láctea Mista
10088005402,0,Alimentação Láctea Mista
10088005403,4,Aleitamento Materno Exclusivo
10088006803,5,Alimentação Láctea Mista
10088021111,0,Alimentação Láctea Mista
10088021112,7,Alimentação Láctea Mista
10088021113,4,Aleitamento Materno Exclusivo
10088021204,4,Aleitamento Materno Exclusivo
10919002602,2,Alimentação Láctea com Mamadeira
10919002802,6,Alimentação Estabelecida Pobre em FV
10919011902,6,Alimentação Estabelecida Pobre em FV
10919016002,6,Alimentação Estabelecida Pobre em FV
10919017702,6,Alimentação Estabelecida Pobre em FV
10919017902,6,Alimentação Estabelecida Pobre em FV
10919019502,6,Alimentação Estabelecida Pobre em FV
10919019503,6,Alimentação Estabelecida Pobre em FV
10919021602,4,Aleitamento Materno Exclusivo
10919023202,4,Aleitamento Materno Exclusivo
10919025002,1,Alimentação Estabelecida Pobre em FV
10579000202,4,Aleitamento Materno Exclusivo
10579000903,0,Alimentação Láctea Mista
10579010905,3,Alimentação Estabelecida com Alto Ultraprocessado
10579018505,3,Alimentação Estabelecida com Alto Ultraprocessado
10579027002,3,Alimentação Estabelecida com Alto Ultraprocessado
10579027004,3,Alimentação Estabelecida com Alto Ultraprocessado
10291004605,1,Alimentação Estabelecida Pobre em FV
10291004606,7,Alimentação Láctea Mista
10291005806,1,Alimentação Estabelecida Pobre em FV
10291006303,1,Alimentação Estabelecida Pobre em FV
10291006304,7,Alimentação Láctea Mista
10291011304,4,Aleitamento Materno Exclusivo
10291037305,7,Alimentação Láctea Mista
10291037903,0,Alimentação Láctea Mista
10291037904,4,Aleitamento Materno Exclusivo
10291050303,1,Alimentação Estabelecida Pobre em FV
10291050402,1,Alimentação Estabelecida Pobre em FV
10291059107,2,Alimentação Láctea com Mamadeira
10593000103,4,Aleitamento Materno Exclusivo
10593000202,4,Aleitamento Materno Exclusivo
10593000803,7,Alimentação Láctea Mista
10593001803,4,Aleitamento Materno Exclusivo
10593004802,4,Aleitamento Materno Exclusivo
10593007303,4,Aleitamento Materno Exclusivo
10593007403,6,Alimentação Estabelecida Pobre em FV
10593008303,4,Aleitamento Materno Exclusivo
10593025104,5,Alimentação Láctea Mista
10593026503,4,Aleitamento Materno Exclusivo
10139004903,4,Aleitamento Materno Exclusivo
10139006102,4,Aleitamento Materno Exclusivo
10139006702,1,Alimentação Estabelecida Pobre em FV
10139009703,0,Alimentação Láctea Mista
10139009802,4,Aleitamento Materno Exclusivo
10139016202,2,Alimentação Láctea com Mamadeira
10139022303,4,Aleitamento Materno Exclusivo
10139025303,4,Aleitamento Materno Exclusivo
10139025603,4,Aleitamento Materno Exclusivo
10139026302,3,Alimentação Estabelecida com Alto Ultraprocessado
10771005103,3,Alimentação Estabelecida com Alto Ultraprocessado
10771005204,4,Aleitamento Materno Exclusivo
10771005605,3,Alimentação Estabelecida com Alto Ultraprocessado
10771006803,1,Alimentação Estabelecida Pobre em FV
10603003003,3,Alimentação Estabelecida com Alto Ultraprocessado
10603004502,3,Alimentação Estabelecida com Alto Ultraprocessado
10879006203,1,Alimentação Estabelecida Pobre em FV
10879007204,3,Alimentação Estabelecida com Alto Ultraprocessado
10879018204,3,Alimentação Estabelecida com Alto Ultraprocessado
10879018205,1,Alimentação Estabelecida Pobre em FV
10879018206,1,Alimentação Estabelecida Pobre em FV
10879020404,1,Alimentação Estabelecida Pobre em FV
10879020405,3,Alimentação Estabelecida com Alto Ultraprocessado
10879026506,3,Alimentação Estabelecida com Alto Ultraprocessado
10879029505,1,Alimentação Estabelecida Pobre em FV
10053001902,3,Alimentação Estabelecida com Alto Ultraprocessado
10053004602,1,Alimentação Estabelecida Pobre em FV
10053007202,3,Alimentação Estabelecida com Alto Ultraprocessado
10053008302,1,Alimentação Estabelecida Pobre em FV
10053008303,1,Alimentação Estabelecida Pobre em FV
10053008402,1,Alimentação Estabelecida Pobre em FV
10053010902,6,Alimentação Estabelecida Pobre em FV
10053011002,4,Aleitamento Materno Exclusivo
10053012002,8,Alimentação Estabelecida com Alto Ultraprocessado
10053012102,1,Alimentação Estabelecida Pobre em FV
10053022002,1,Alimentação Estabelecida Pobre em FV
10053022003,1,Alimentação Estabelecida Pobre em FV
10376004303,5,Alimentação Láctea Mista
10376007907,1,Alimentação Estabelecida Pobre em FV
10376010204,5,Alimentação Láctea Mista
10376011003,0,Alimentação Láctea Mista
10376011203,0,Alimentação Láctea Mista
10376013104,6,Alimentação Estabelecida Pobre em FV
10376015202,5,Alimentação Láctea Mista
10376015704,4,Aleitamento Materno Exclusivo
10376029703,0,Alimentação Láctea Mista
10376033303,0,Alimentação Láctea Mista
11308001504,0,Alimentação Láctea Mista
11308004706,0,Alimentação Láctea Mista
11308009204,1,Alimentação Estabelecida Pobre em FV
10355001003,3,Alimentação Estabelecida com Alto Ultraprocessado
10355004802,1,Alimentação Estabelecida Pobre em FV
10355005607,4,Aleitamento Materno Exclusivo
10355011603,7,Alimentação Láctea Mista
10355023003,4,Aleitamento Materno Exclusivo
10355023104,9,Alimentação Estabelecida Pobre em FV
10355023105,9,Alimentação Estabelecida Pobre em FV
10355024106,4,Aleitamento Materno Exclusivo
10355025003,1,Alimentação Estabelecida Pobre em FV
10355025004,2,Alimentação Láctea com Mamadeira
10355025304,7,Alimentação Láctea Mista
10355030204,8,Alimentação Estabelecida com Alto Ultraprocessado
10355030205,5,Alimentação Láctea Mista
