id_anon,cluster,b05a_idade_em_meses,idade_numerica
10636010305,0,39 meses,39.0
10636016403,3,15 meses,15.0
10636016404,4,2 meses,2.0
10636016903,0,27 meses,27.0
10636031102,1,56 meses,56.0
10636031903,0,55 meses,55.0
10636034504,2,1 mês,1.0
11168004003,4,2 meses,2.0
11168011702,0,29 meses,29.0
11168032902,9,37 meses,37.0
11168033605,3,49 meses,49.0
11168033606,3,18 meses,18.0
11007025603,1,37 meses,37.0
11007028305,0,20 meses,20.0
11007034905,3,36 meses,36.0
11007039005,0,41 meses,41.0
11007039006,0,12 meses,12.0
11213004003,3,54 meses,54.0
11213025303,4,10 meses,10.0
10161002806,7,51 meses,51.0
10161002807,7,51 meses,51.0
10161004404,7,40 meses,40.0
10161004405,2,5 meses,5.0
10161006102,1,14 meses,14.0
10161006103,9,48 meses,48.0
10161011405,0,9 meses,9.0
10161014603,0,16 meses,16.0
10161014604,4,0 meses,0.0
10161021102,9,31 meses,31.0
10161021103,4,6 meses,6.0
10161022402,1,14 meses,14.0
10161023202,3,41 meses,41.0
10202034902,1,59 meses,59.0
10202037002,2,19 meses,19.0
10202039102,0,45 meses,45.0
10202039202,1,33 meses,33.0
10202040202,1,19 meses,19.0
10202044502,1,28 meses,28.0
10202048702,4,0 meses,0.0
10202049603,1,11 meses,11.0
10202050802,1,24 meses,24.0
10202056903,1,55 meses,55.0
10202056904,0,28 meses,28.0
10359000302,7,14 meses,14.0
10359004903,4,7 meses,7.0
10359010703,3,12 meses,12.0
10359011702,0,42 meses,42.0
10359012703,4,11 meses,11.0
10359016603,2,26 meses,26.0
10359017702,4,6 meses,6.0
10359021602,3,22 meses,22.0
10359024603,1,30 meses,30.0
10955002202,7,45 meses,45.0
10955006102,0,30 meses,30.0
10955006702,0,59 meses,59.0
10955008302,6,42 meses,42.0
10955010402,3,33 meses,33.0
10955020104,0,15 meses,15.0
10955020202,2,6 meses,6.0
10955021502,0,41 meses,41.0
10955024502,0,26 meses,26.0
10955026102,7,21 meses,21.0
10955030202,2,11 meses,11.0
10719001304,0,30 meses,30.0
10719001305,2,3 meses,3.0
10719035505,3,51 meses,51.0
10719035506,3,15 meses,15.0
10008010503,0,16 meses,16.0
10008011402,0,22 meses,22.0
10008012402,7,52 meses,52.0
10008012603,9,59 meses,59.0
10008013203,0,19 meses,19.0
10008015104,7,19 meses,19.0
10008018803,3,17 meses,17.0
10008023902,3,55 meses,55.0
10008024002,0,23 meses,23.0
10008025102,6,32 meses,32.0
10991003802,6,30 meses,30.0
10991003903,0,22 meses,22.0
10991007302,1,53 meses,53.0
10991015802,7,31 meses,31.0
10991016803,3,30 meses,30.0
10991020902,1,23 meses,23.0
10991024602,3,30 meses,30.0
10991033602,3,46 meses,46.0
10991033903,7,16 meses,16.0
10991035003,0,11 meses,11.0
10991036402,1,17 meses,17.0
10983019803,3,21 meses,21.0
10790002703,3,34 meses,34.0
10790002704,3,52 meses,52.0
10790047904,0,32 meses,32.0
10790055805,3,45 meses,45.0
10790055806,3,29 meses,29.0
10790055807,2,10 meses,10.0
10889000103,2,24 meses,24.0
10889002802,3,40 meses,40.0
10889003303,1,18 meses,18.0
10889006203,7,18 meses,18.0
10889010103,0,34 meses,34.0
10889011203,1,18 meses,18.0
10889013202,3,7 meses,7.0
10889015203,6,56 meses,56.0
10889016703,8,16 meses,16.0
10889023902,1,31 meses,31.0
10671002004,0,17 meses,17.0
10671002804,7,11 meses,11.0
10671003504,0,58 meses,58.0
10671004207,3,39 meses,39.0
10671011803,3,22 meses,22.0
10671013503,4,4 meses,4.0
10671015803,7,55 meses,55.0
10671015804,6,55 meses,55.0
10671015805,6,37 meses,37.0
10671016703,7,56 meses,56.0
10493045302,0,26 meses,26.0
10493047402,9,48 meses,48.0
10493054602,3,52 meses,52.0
10634026204,1,9 meses,9.0
10634027003,1,43 meses,43.0
10634027704,3,15 meses,15.0
10634027705,3,27 meses,27.0
10634030504,0,46 meses,46.0
10634031905,0,50 meses,50.0
10634033906,0,54 meses,54.0
10634033907,3,20 meses,20.0
10634035303,4,0 meses,0.0
10634035802,0,14 meses,14.0
10634036108,3,44 meses,44.0
10168027604,7,38 meses,38.0
11257001604,6,25 meses,25.0
11257004204,5,49 meses,49.0
11257004205,4,3 meses,3.0
11257005102,0,43 meses,43.0
11257012103,1,24 meses,24.0
11257014004,3,53 meses,53.0
11257014005,3,25 meses,25.0
11257014903,0,19 meses,19.0
11257015203,2,25 meses,25.0
11257015304,6,59 meses,59.0
11257015305,2,31 meses,31.0
11257021903,0,9 meses,9.0
11257022503,6,51 meses,51.0
11257022504,7,11 meses,11.0
11257023303,3,46 meses,46.0
11257023304,0,13 meses,13.0
11257026603,7,36 meses,36.0
11257026604,4,3 meses,3.0
10279000105,7,23 meses,23.0
10630035403,2,30 meses,30.0
10630044503,7,6 meses,6.0
10630045203,1,49 meses,49.0
10630045204,7,6 meses,6.0
10630045603,1,37 meses,37.0
10630050605,7,36 meses,36.0
10630056003,7,57 meses,57.0
10329002203,2,2 meses,2.0
10329002902,0,31 meses,31.0
10329005505,1,8 meses,8.0
10329007802,1,34 meses,34.0
10329008203,0,25 meses,25.0
10329008308,0,25 meses,25.0
10329008503,0,29 meses,29.0
10329008504,2,4 meses,4.0
10329012002,0,51 meses,51.0
10845000103,7,50 meses,50.0
10845000404,0,29 meses,29.0
10845001704,0,38 meses,38.0
10845001903,7,48 meses,48.0
10845005603,6,15 meses,15.0
10845007105,4,5 meses,5.0
10845026604,1,39 meses,39.0
10845026605,1,58 meses,58.0
10845027103,0,42 meses,42.0
10845027304,0,45 meses,45.0
10845027305,3,17 meses,17.0
10845027306,0,21 meses,21.0
10845027307,2,5 meses,5.0
10845029903,7,55 meses,55.0
10845029904,0,17 meses,17.0
10814077502,7,29 meses,29.0
10814081304,4,1 mês,1.0
10814082404,1,22 meses,22.0
10814103703,2,4 meses,4.0
10814112902,4,3 meses,3.0
10814120405,1,35 meses,35.0
10814140002,7,59 meses,59.0
10814144202,7,12 meses,12.0
10814146803,7,52 meses,52.0
10814147803,3,28 meses,28.0
10968001504,0,19 meses,19.0
10968026703,3,47 meses,47.0
10968026704,7,31 meses,31.0
10968028504,0,36 meses,36.0
10968029204,0,26 meses,26.0
10968029305,0,59 meses,59.0
10968034703,3,50 meses,50.0
10546000502,0,45 meses,45.0
10546003803,4,8 meses,8.0
10546007703,1,16 meses,16.0
10546010602,0,17 meses,17.0
10546011803,7,9 meses,9.0
10546015604,6,54 meses,54.0
10546015902,7,9 meses,9.0
10546016002,7,20 meses,20.0
10546017002,7,13 meses,13.0
10546018002,3,40 meses,40.0
10546020102,7,45 meses,45.0
10546022903,0,51 meses,51.0
10546022904,1,17 meses,17.0
10546025202,4,6 meses,6.0
10546027003,0,36 meses,36.0
10546027004,7,10 meses,10.0
10546027103,3,39 meses,39.0
10546027104,7,9 meses,9.0
10546027303,4,24 meses,24.0
10546027304,7,9 meses,9.0
10546027403,7,17 meses,17.0
10546029006,4,1 mês,1.0
10546033605,6,48 meses,48.0
10843023602,4,2 meses,2.0
10843025902,0,40 meses,40.0
10843025903,0,10 meses,10.0
10843027903,0,51 meses,51.0
10843029302,4,14 meses,14.0
10843032502,6,25 meses,25.0
10597001302,0,17 meses,17.0
10597003202,3,58 meses,58.0
10597004302,3,28 meses,28.0
10597006102,6,43 meses,43.0
10597007402,1,14 meses,14.0
10597012202,7,17 meses,17.0
10597026002,7,58 meses,58.0
10597026103,3,28 meses,28.0
10597026703,1,42 meses,42.0
10597026902,3,59 meses,59.0
10542000202,7,50 meses,50.0
10542004602,7,17 meses,17.0
10542006602,0,43 meses,43.0
10542014502,6,50 meses,50.0
10542014602,7,8 meses,8.0
10542019803,3,54 meses,54.0
10542024203,0,24 meses,24.0
10542024303,0,11 meses,11.0
10542030103,3,45 meses,45.0
10542037803,7,49 meses,49.0
10078002902,3,39 meses,39.0
10078003302,7,12 meses,12.0
10078006203,3,29 meses,29.0
10078006302,0,27 meses,27.0
10078010003,7,12 meses,12.0
10078010902,0,42 meses,42.0
10078013603,0,26 meses,26.0
10078015502,0,41 meses,41.0
10078022602,3,46 meses,46.0
10078026302,7,12 meses,12.0
10926000102,0,10 meses,10.0
10926007202,3,11 meses,11.0
10926009303,7,16 meses,16.0
10926009502,0,47 meses,47.0
10926013602,7,20 meses,20.0
10926013702,3,29 meses,29.0
10926015602,4,30 meses,30.0
10926016103,7,40 meses,40.0
10926022302,3,43 meses,43.0
10926022903,7,46 meses,46.0
10170025403,0,15 meses,15.0
10170033803,1,36 meses,36.0
10170033804,1,20 meses,20.0
10170034903,0,4 meses,4.0
10170035202,4,4 meses,4.0
10170036106,1,54 meses,54.0
10170037103,0,48 meses,48.0
10170037104,1,17 meses,17.0
10170037203,1,39 meses,39.0
10170039303,7,42 meses,42.0
10170045903,2,6 meses,6.0
10170046104,3,49 meses,49.0
11160002602,7,52 meses,52.0
11160007303,3,18 meses,18.0
11160012202,2,17 meses,17.0
11160013404,6,58 meses,58.0
11160028203,6,44 meses,44.0
11160032002,4,7 meses,7.0
11160035703,0,55 meses,55.0
11160042303,0,16 meses,16.0
11160042304,0,16 meses,16.0
11160046902,0,37 meses,37.0
11160051203,4,3 meses,3.0
10469000202,1,59 meses,59.0
10469001302,4,58 meses,58.0
10469003302,0,42 meses,42.0
10469004202,3,42 meses,42.0
10469008002,3,34 meses,34.0
10469008103,0,14 meses,14.0
10469012102,4,6 meses,6.0
10469012202,1,34 meses,34.0
10469013202,1,59 meses,59.0
10469014502,5,15 meses,15.0
10469019103,7,9 meses,9.0
10469020203,5,10 meses,10.0
10469024702,3,18 meses,18.0
11382004104,1,31 meses,31.0
11382005704,0,26 meses,26.0
11382008002,0,54 meses,54.0
11382008003,4,3 meses,3.0
11382008903,5,6 meses,6.0
11382016004,4,0 meses,0.0
11382019604,3,29 meses,29.0
11382022303,0,57 meses,57.0
11382024803,2,7 meses,7.0
11382031404,0,42 meses,42.0
10110001705,0,39 meses,39.0
10110009107,4,0 meses,0.0
10110010805,0,38 meses,38.0
10110016305,0,50 meses,50.0
10110020006,0,50 meses,50.0
10110020007,0,19 meses,19.0
10110021104,0,27 meses,27.0
10110025205,1,38 meses,38.0
10110025206,2,13 meses,13.0
10110038004,4,3 meses,3.0
10110038605,9,25 meses,25.0
10586000102,0,11 meses,11.0
10586001202,1,57 meses,57.0
10586001303,1,15 meses,15.0
10586003102,3,8 meses,8.0
10586005703,6,11 meses,11.0
10586008802,1,48 meses,48.0
10586009802,1,29 meses,29.0
10586012902,3,21 meses,21.0
10586013002,6,49 meses,49.0
10586022002,1,18 meses,18.0
10586022802,8,27 meses,27.0
10586023002,6,53 meses,53.0
11158007003,2,47 meses,47.0
11158007004,3,18 meses,18.0
11158016903,7,11 meses,11.0
11158017002,4,4 meses,4.0
11158018904,0,38 meses,38.0
11158018905,0,17 meses,17.0
11158020905,0,11 meses,11.0
11158021107,1,51 meses,51.0
11158030603,4,0 meses,0.0
11158033305,0,24 meses,24.0
11158034104,0,43 meses,43.0
11158036207,0,6 meses,6.0
10923016303,3,59 meses,59.0
10923016304,1,28 meses,28.0
10923016405,1,42 meses,42.0
10923016502,3,58 meses,58.0
10923017004,0,39 meses,39.0
10923017505,0,57 meses,57.0
10923017604,1,24 meses,24.0
10923017704,0,7 meses,7.0
10923026405,0,22 meses,22.0
10923029503,0,22 meses,22.0
10923030004,7,38 meses,38.0
10070000304,9,22 meses,22.0
10070000703,0,28 meses,28.0
10070002404,5,14 meses,14.0
10070010503,0,8 meses,8.0
10070016103,4,0 meses,0.0
10070034503,6,19 meses,19.0
10070035003,3,8 meses,8.0
10070035203,7,16 meses,16.0
10070036904,2,36 meses,36.0
10070043903,8,20 meses,20.0
10256001204,1,31 meses,31.0
10256001303,1,17 meses,17.0
10256002103,6,58 meses,58.0
10256002104,0,37 meses,37.0
10256003105,2,55 meses,55.0
10256027205,1,27 meses,27.0
10256039303,1,19 meses,19.0
10256041803,2,17 meses,17.0
10256042503,7,12 meses,12.0
10256042803,2,45 meses,45.0
10256047103,6,56 meses,56.0
10256047104,6,36 meses,36.0
10409017806,3,35 meses,35.0
10409017807,9,24 meses,24.0
10409018705,0,52 meses,52.0
10409018706,4,1 mês,1.0
10409051503,4,0 meses,0.0
10409051706,7,45 meses,45.0
10409052903,0,13 meses,13.0
10409055803,0,44 meses,44.0
10409055805,4,1 mês,1.0
10409061303,0,40 meses,40.0
10409061304,0,36 meses,36.0
10409062403,7,49 meses,49.0
10409062404,7,12 meses,12.0
10409064803,3,49 meses,49.0
10409065906,4,3 meses,3.0
10225100604,1,43 meses,43.0
10225100804,1,41 meses,41.0
10225100805,1,21 meses,21.0
10225101603,5,17 meses,17.0
10225106904,0,40 meses,40.0
10225106905,2,9 meses,9.0
10225112903,2,4 meses,4.0
10225113603,1,47 meses,47.0
10225113604,0,30 meses,30.0
10225118204,8,8 meses,8.0
10225118804,5,40 meses,40.0
10225132603,0,21 meses,21.0
10225134603,2,46 meses,46.0
10225134604,2,5 meses,5.0
10357001004,4,2 meses,2.0
10357005805,1,50 meses,50.0
10357030003,8,33 meses,33.0
10357030005,2,5 meses,5.0
10357030704,0,18 meses,18.0
10357031803,1,21 meses,21.0
10357032603,1,24 meses,24.0
10357033203,0,46 meses,46.0
10357035904,3,35 meses,35.0
10357036405,6,38 meses,38.0
10357039704,1,15 meses,15.0
10178016903,0,27 meses,27.0
10178018403,2,8 meses,8.0
10178019803,0,33 meses,33.0
10178021604,7,55 meses,55.0
10178022004,0,38 meses,38.0
10178022604,4,8 meses,8.0
10178031803,4,3 meses,3.0
10178034503,0,50 meses,50.0
10178034504,2,10 meses,10.0
10178035804,4,4 meses,4.0
10178036102,0,35 meses,35.0
10964029303,6,59 meses,59.0
10964049706,6,13 meses,13.0
10939001804,0,48 meses,48.0
10939001805,0,21 meses,21.0
10939010805,7,12 meses,12.0
10939015103,4,1 mês,1.0
10939021603,7,9 meses,9.0
10939030205,0,32 meses,32.0
10939043305,0,35 meses,35.0
10939043903,7,17 meses,17.0
10939044903,7,20 meses,20.0
10939046702,4,4 meses,4.0
10939046803,4,5 meses,5.0
10261001704,7,24 meses,24.0
10261002003,2,39 meses,39.0
10261014704,7,54 meses,54.0
10261014705,0,36 meses,36.0
10261015002,0,38 meses,38.0
10261020804,7,6 meses,6.0
10261022703,0,38 meses,38.0
10261022803,0,22 meses,22.0
10261026903,7,42 meses,42.0
10261033203,0,35 meses,35.0
10261047203,4,2 meses,2.0
11090005505,0,32 meses,32.0
11090008103,2,5 meses,5.0
11090009904,2,28 meses,28.0
11090013204,1,45 meses,45.0
11090013502,4,0 meses,0.0
11090024904,7,33 meses,33.0
11090024905,4,4 meses,4.0
11090037404,2,1 mês,1.0
11090037405,2,1 mês,1.0
11090040403,0,11 meses,11.0
11090040406,0,29 meses,29.0
11090040407,0,12 meses,12.0
11090048804,6,51 meses,51.0
11090048805,6,51 meses,51.0
11090049605,6,7 meses,7.0
10147001003,8,35 meses,35.0
10147002003,4,9 meses,9.0
10147002004,7,39 meses,39.0
10147003602,2,37 meses,37.0
10147009502,1,46 meses,46.0
10147014303,6,40 meses,40.0
10147014803,3,13 meses,13.0
10147014804,3,56 meses,56.0
10147016002,0,36 meses,36.0
10147019102,3,54 meses,54.0
10147021604,3,51 meses,51.0
10147025503,0,46 meses,46.0
10354003405,7,48 meses,48.0
10354003406,7,33 meses,33.0
10354003407,7,20 meses,20.0
10354003408,4,5 meses,5.0
10354029903,0,31 meses,31.0
10354034003,1,50 meses,50.0
10354036102,1,28 meses,28.0
10354038904,0,19 meses,19.0
10354046002,2,9 meses,9.0
10354047002,0,30 meses,30.0
10354048804,1,43 meses,43.0
10354048805,4,4 meses,4.0
10354049502,6,38 meses,38.0
10354049504,6,56 meses,56.0
10354054203,7,13 meses,13.0
10354068202,1,37 meses,37.0
10489011105,2,7 meses,7.0
10489038502,0,54 meses,54.0
10489046402,1,21 meses,21.0
10489049703,3,24 meses,24.0
10489050403,0,28 meses,28.0
10489051104,0,39 meses,39.0
10489054104,3,26 meses,26.0
10489066003,4,5 meses,5.0
10489074403,3,15 meses,15.0
10489080503,0,48 meses,48.0
11006008502,0,51 meses,51.0
11006016502,1,34 meses,34.0
11006027705,7,46 meses,46.0
11006046902,0,44 meses,44.0
11006047302,2,24 meses,24.0
11006047303,2,39 meses,39.0
11006056703,1,49 meses,49.0
11006056704,1,25 meses,25.0
11006056803,1,24 meses,24.0
11006060702,1,50 meses,50.0
11006062708,2,7 meses,7.0
11006062806,4,38 meses,38.0
11006062807,4,8 meses,8.0
10831001404,0,39 meses,39.0
10831006302,1,58 meses,58.0
10831007104,3,38 meses,38.0
10831007803,1,52 meses,52.0
10831011305,2,39 meses,39.0
10831011904,4,4 meses,4.0
10831017003,0,45 meses,45.0
10831017102,7,36 meses,36.0
10831020202,0,23 meses,23.0
10831026405,0,58 meses,58.0
10312000405,3,11 meses,11.0
10312001004,6,10 meses,10.0
10312002704,6,51 meses,51.0
10312002705,1,19 meses,19.0
10312007703,3,25 meses,25.0
10312008608,1,45 meses,45.0
10312008609,4,1 mês,1.0
10312011505,7,25 meses,25.0
10312015502,9,46 meses,46.0
10312015503,1,16 meses,16.0
10312021102,3,41 meses,41.0
10312022402,0,36 meses,36.0
10312022905,0,29 meses,29.0
10114006102,0,22 meses,22.0
10114007203,3,16 meses,16.0
10114009402,3,32 meses,32.0
10114010704,1,23 meses,23.0
10114011902,0,28 meses,28.0
10114014602,1,14 meses,14.0
10114019202,0,35 meses,35.0
10114020302,0,28 meses,28.0
10114024002,7,11 meses,11.0
10286000502,0,49 meses,49.0
10286002402,8,26 meses,26.0
10286003902,1,27 meses,27.0
10286007102,7,45 meses,45.0
10286007202,3,58 meses,58.0
10286015402,5,28 meses,28.0
10286017702,3,22 meses,22.0
10286021502,1,42 meses,42.0
10286022602,1,41 meses,41.0
10286026903,3,25 meses,25.0
11181006403,1,26 meses,26.0
11181006503,1,43 meses,43.0
11181007602,0,45 meses,45.0
11181010304,0,29 meses,29.0
11181012603,0,45 meses,45.0
11181013203,3,29 meses,29.0
11181013302,2,27 meses,27.0
11181014502,6,59 meses,59.0
11181017002,3,59 meses,59.0
11181018103,1,31 meses,31.0
11181018203,0,24 meses,24.0
11181019102,2,10 meses,10.0
10624005806,7,16 meses,16.0
10624006802,4,40 meses,40.0
10624008307,1,16 meses,16.0
10624010903,1,52 meses,52.0
10624010904,1,36 meses,36.0
10624016203,0,8 meses,8.0
10624017106,0,22 meses,22.0
10624018403,7,8 meses,8.0
10624018805,3,42 meses,42.0
10624021306,3,29 meses,29.0
10624021307,4,1 mês,1.0
10624021404,7,16 meses,16.0
11347007003,0,23 meses,23.0
11347022402,0,24 meses,24.0
11347026903,7,34 meses,34.0
11347045903,0,49 meses,49.0
11347045904,0,32 meses,32.0
11347047503,4,3 meses,3.0
11347051503,0,51 meses,51.0
11347052502,7,21 meses,21.0
11347055604,4,2 meses,2.0
11347057602,0,32 meses,32.0
11347057603,7,6 meses,6.0
11347058203,4,6 meses,6.0
10537010903,7,45 meses,45.0
10537027603,0,37 meses,37.0
10537028502,1,19 meses,19.0
10537030302,6,56 meses,56.0
10537042903,6,48 meses,48.0
10537058803,2,14 meses,14.0
10537067104,5,16 meses,16.0
10537068503,5,26 meses,26.0
10537080603,0,47 meses,47.0
10537082604,0,27 meses,27.0
10674032004,0,24 meses,24.0
10674039304,5,15 meses,15.0
10674044203,5,10 meses,10.0
10674047205,6,39 meses,39.0
10674049704,5,18 meses,18.0
10674060903,6,33 meses,33.0
10674065708,1,43 meses,43.0
10674065803,1,40 meses,40.0
10674065904,6,53 meses,53.0
10674066003,0,43 meses,43.0
10466002004,5,37 meses,37.0
10466007405,2,10 meses,10.0
10466008604,2,44 meses,44.0
10466010805,4,24 meses,24.0
10466012904,2,3 meses,3.0
10466014204,4,3 meses,3.0
10466015304,0,55 meses,55.0
10466017603,0,30 meses,30.0
10466017604,4,6 meses,6.0
10466026803,2,4 meses,4.0
10466040603,6,56 meses,56.0
10466040604,6,55 meses,55.0
10071002406,9,41 meses,41.0
10071003405,0,38 meses,38.0
10071003406,2,14 meses,14.0
10071004406,7,52 meses,52.0
10071006902,7,59 meses,59.0
10071007204,7,24 meses,24.0
10071007205,0,56 meses,56.0
10071011804,4,5 meses,5.0
10071013103,2,2 meses,2.0
10071014105,2,2 meses,2.0
10071017603,2,14 meses,14.0
10071029203,4,11 meses,11.0
10924000903,4,2 meses,2.0
10924002202,0,43 meses,43.0
10924002203,2,18 meses,18.0
10924006402,4,2 meses,2.0
10924008102,0,26 meses,26.0
10924011302,0,27 meses,27.0
10924011802,0,47 meses,47.0
10924012202,4,3 meses,3.0
10924016702,9,50 meses,50.0
10924020303,1,25 meses,25.0
10924020903,4,15 meses,15.0
10265002303,5,46 meses,46.0
10265002304,7,8 meses,8.0
10265017605,2,5 meses,5.0
10265024104,0,33 meses,33.0
10265049404,0,18 meses,18.0
10265049504,6,45 meses,45.0
10265051104,7,57 meses,57.0
10265051105,0,7 meses,7.0
10265057907,0,46 meses,46.0
10265057908,0,24 meses,24.0
10265057911,4,10 meses,10.0
10265058003,0,29 meses,29.0
10265058106,7,34 meses,34.0
10265058205,0,27 meses,27.0
10544009002,4,4 meses,4.0
10100000602,6,43 meses,43.0
10100000803,4,6 meses,6.0
10100003302,6,23 meses,23.0
10100011602,6,24 meses,24.0
10100013102,0,29 meses,29.0
10100013103,6,17 meses,17.0
10100014404,7,20 meses,20.0
10100014602,4,5 meses,5.0
10100029102,4,2 meses,2.0
10100035702,4,5 meses,5.0
10100047604,4,3 meses,3.0
10961002403,4,6 meses,6.0
10961006004,0,25 meses,25.0
10961006105,7,11 meses,11.0
10961009507,9,52 meses,52.0
10961009508,4,16 meses,16.0
10961009705,0,19 meses,19.0
10961009706,4,4 meses,4.0
10961010007,7,15 meses,15.0
10632001202,7,17 meses,17.0
10632004702,4,3 meses,3.0
10632005002,9,16 meses,16.0
10632005602,0,37 meses,37.0
10632005604,4,4 meses,4.0
10632007402,1,30 meses,30.0
10632011202,0,59 meses,59.0
10632011302,1,31 meses,31.0
10632011402,0,56 meses,56.0
10632011404,1,50 meses,50.0
10632012202,7,38 meses,38.0
10632013802,1,39 meses,39.0
10518013805,4,1 mês,1.0
10518025003,3,58 meses,58.0
10518025004,1,17 meses,17.0
10518031704,1,59 meses,59.0
10518035603,2,4 meses,4.0
10518035706,1,52 meses,52.0
10518039204,1,27 meses,27.0
10518044206,0,59 meses,59.0
10518044305,2,7 meses,7.0
10518044404,3,42 meses,42.0
10518055803,0,8 meses,8.0
10929006603,7,28 meses,28.0
10929007702,4,1 mês,1.0
10929008403,7,36 meses,36.0
10929009505,0,9 meses,9.0
10929010103,0,17 meses,17.0
10929010202,0,25 meses,25.0
10929013603,0,11 meses,11.0
10929017302,0,23 meses,23.0
10929022202,1,39 meses,39.0
10929024302,0,26 meses,26.0
10925005602,0,7 meses,7.0
10925005702,4,3 meses,3.0
10925005802,7,7 meses,7.0
10925007002,3,33 meses,33.0
10925008202,3,32 meses,32.0
10925018202,3,37 meses,37.0
10925023902,3,56 meses,56.0
10925027602,0,26 meses,26.0
10925039602,0,24 meses,24.0
10925039603,4,3 meses,3.0
10925039604,7,49 meses,49.0
10925042902,3,29 meses,29.0
10628003702,7,33 meses,33.0
10628003802,0,22 meses,22.0
10628004702,2,2 meses,2.0
10628004802,3,56 meses,56.0
10628004803,0,10 meses,10.0
10628004902,3,30 meses,30.0
10628006302,3,24 meses,24.0
10628006903,3,31 meses,31.0
10628007302,0,31 meses,31.0
10628007305,3,51 meses,51.0
10628007802,0,9 meses,9.0
10628007803,0,45 meses,45.0
10628015602,0,13 meses,13.0
10628015603,0,24 meses,24.0
11251001803,4,3 meses,3.0
11251002503,4,2 meses,2.0
11251002603,3,25 meses,25.0
11251008804,1,42 meses,42.0
11251009403,2,4 meses,4.0
11251009703,1,44 meses,44.0
11251009704,0,11 meses,11.0
11251010504,1,32 meses,32.0
11251012306,1,16 meses,16.0
11251013004,5,10 meses,10.0
11251013005,5,10 meses,10.0
11251013804,0,27 meses,27.0
10224002403,0,23 meses,23.0
10224006105,0,38 meses,38.0
10224006404,2,1 mês,1.0
10224006904,7,9 meses,9.0
10224007905,0,19 meses,19.0
10224009604,0,58 meses,58.0
10224012506,0,43 meses,43.0
10988009103,6,27 meses,27.0
10988010105,3,30 meses,30.0
10988010203,9,55 meses,55.0
10988011204,5,35 meses,35.0
10988012006,4,5 meses,5.0
10988013005,1,18 meses,18.0
10988014006,9,29 meses,29.0
10988014104,9,59 meses,59.0
10988014204,9,52 meses,52.0
10988016004,4,0 meses,0.0
10315001202,0,57 meses,57.0
10315004802,4,4 meses,4.0
10315005103,3,29 meses,29.0
10315006003,4,5 meses,5.0
10315006004,3,31 meses,31.0
10315009302,3,49 meses,49.0
10315009503,3,8 meses,8.0
10315010002,7,13 meses,13.0
10315011202,3,34 meses,34.0
10315012003,0,57 meses,57.0
10315016302,3,40 meses,40.0
10315016303,3,19 meses,19.0
10209002702,0,25 meses,25.0
10209003702,1,47 meses,47.0
10209003802,3,21 meses,21.0
10209004102,0,57 meses,57.0
10209005803,1,14 meses,14.0
10209005804,3,37 meses,37.0
10209005805,1,33 meses,33.0
10209012802,7,24 meses,24.0
10209014302,1,37 meses,37.0
10209016002,4,4 meses,4.0
11177006102,1,19 meses,19.0
11177006202,7,22 meses,22.0
11177007203,1,33 meses,33.0
11177007204,0,10 meses,10.0
11177012203,0,58 meses,58.0
11177017402,1,7 meses,7.0
11177017404,0,39 meses,39.0
11177019802,3,18 meses,18.0
11177020103,3,10 meses,10.0
11177020104,3,37 meses,37.0
11177020402,0,23 meses,23.0
11177023002,1,51 meses,51.0
11177023003,3,51 meses,51.0
11177023004,1,51 meses,51.0
11177027204,0,34 meses,34.0
11350054303,1,32 meses,32.0
11350054304,1,21 meses,21.0
10807001106,0,40 meses,40.0
10807001204,4,4 meses,4.0
10807002904,0,43 meses,43.0
10807003104,6,54 meses,54.0
10807003105,0,54 meses,54.0
10807003106,4,3 meses,3.0
10807015705,1,27 meses,27.0
10807018803,0,35 meses,35.0
10807018804,4,8 meses,8.0
10807019703,0,45 meses,45.0
10807022704,7,50 meses,50.0
10807032503,2,24 meses,24.0
10807032504,7,55 meses,55.0
10807033104,4,3 meses,3.0
10917006502,0,40 meses,40.0
10917033503,4,1 mês,1.0
10917034503,4,2 meses,2.0
10917041806,0,53 meses,53.0
10917045004,6,59 meses,59.0
10917045102,7,48 meses,48.0
10917055903,0,27 meses,27.0
10917063804,0,46 meses,46.0
10917064803,7,37 meses,37.0
10917074802,4,1 mês,1.0
10171003404,7,44 meses,44.0
10171003503,4,2 meses,2.0
10171008103,7,24 meses,24.0
10171013303,7,48 meses,48.0
10171019803,4,4 meses,4.0
10171021004,4,1 mês,1.0
10171047103,0,22 meses,22.0
10171049202,4,2 meses,2.0
10171054102,4,3 meses,3.0
10171057204,6,49 meses,49.0
10240010003,9,57 meses,57.0
10240018704,0,19 meses,19.0
10240025607,3,45 meses,45.0
10240025609,3,43 meses,43.0
10240026303,3,57 meses,57.0
10240028107,0,59 meses,59.0
10240028108,4,2 meses,2.0
10240028109,0,58 meses,58.0
10240029205,3,29 meses,29.0
10240029603,3,40 meses,40.0
10240030403,3,43 meses,43.0
10240030404,3,9 meses,9.0
10240031308,3,57 meses,57.0
10240031309,3,28 meses,28.0
10240040505,0,34 meses,34.0
10731004703,3,26 meses,26.0
10731004803,3,39 meses,39.0
10731007103,2,2 meses,2.0
10731007304,4,5 meses,5.0
10731009404,9,30 meses,30.0
10731016203,4,3 meses,3.0
10731019203,0,59 meses,59.0
10731028403,2,6 meses,6.0
10731029006,0,40 meses,40.0
